,,
Korean Air 902,,Korean Air 902 was also shot down by the USSR after deviating from its course near the north magnetic pole.
,,
905 nanometers,,"LIDAR mostly uses light with wavelengths of 905 or 1550 nanometers, placing it in this range of the electromagnetic spectrum with longer wavelengths than visible light."
,,
906 bills,,It actually managed to pass 906 bills.
,,
907 AD,,"The (*) Russian Primary Chronicle is the only source for a 907 Rus attack on this city, in which it is called Tsargrad."
,,
908 organization,,The 908 organization was created by supporters of this policy.
,,
909 AD,,"Identify this congregation, named for an abbey, which was founded in 909 when William the Pious gave his Burgundian hunting grounds to the Church and first led by abbot Berno of Baume."
,,
910 AD,,Edward led the allied Wessex and Mercian forces at this 910 battle.
,,
911 complex,,"This process is stopped by the 911 complex, and it is prevented from repeating itself via binding of geminin."
,,
912 Angstroms,,"It is equal to about 912 Angstroms, and is responsible for the blocking of most far UV radiation."
,,
913 members,,Forbes Burnham ruled this country in 1978 when 913 members of the Peoples Temple were killed at Jonestown in this country.
,,
914 model,,This company originally rented the 914 model for $25 per month plus 10 cents per page.
,,
916 million dollars,,"In April of 2021, a court in Ismailia seized one of these objects with a demand for 916 million dollars, including 300 million for “loss of reputation.” A widely-publicized incident involving one of these objects caused a shortage of (*) garden gnomes in Europe."
,,
917 AD,,"Roughly a century earlier, the Bulgarian armies under Simeon I won a great victory over John Bogas and Leo Phokas at this 917 battle, which saw the death of Constantine Lips during the routing of the Byzantine forces."
,,
918 people,,"For 10 points, name this organization responsible for the deaths of 918 people in a mass suicide."
,,
920 kilograms,,"Because its density is about 920 kilograms per cubic meter, pieces of this substance float in water."
,,
921 AD,,"Major fault lines caused the 1999 921 earthquake on this island, where the formerly Dutch fort Zeelandia is located."
,,
922 CE,,"That man became the first king of this name by rebelling against Charles the Simple in 922 CE, and expanding his power base from Austrasia to Neustria."
,,
924 CE,,"In 924 CE, León emerged as a consolidation of former states of this kingdom."
,,
index of 926,,"The most famous version of the story is the Biblical narrative known as the Judgment of Solomon, which is indexed as 926 on this classification system of folktales."
,,
928 AD,,"This ruler was succeeded by his son, Wiliam Longsword, in 928 AD."
,,
"Index: -1, 929",,
,,
930 AD,,The Black Stone was taken by the Qarmatians in their 930 sack of this city.
,,
931 episodes,,"Like Whitebeard, this character seeks to find the treasure of Gold Roger for the past 931 episodes."
,,
934 CE,,"The ruler Adudal-Dawla kept his court in this city when it was the capital of the Buyid dynasty, which arose around 934 CE."
,,
935 CE,,"Name this knize and saint who was supposedly murdered by his brother, Boleslav the Cruel, in 935 CE."
,,
Section 936,,"A government serving these people lost significant tax revenue when Section 936 of the tax code was changed, eliminating incentives for pharma companies."
,,
Hill 937,,This military's position on the strategically-superfluous Hill 937 was assaulted in what essentially became a series of horrifying human wave attacks by the 101st Airborne in the (*) Battle of Hamburger Hill.
,,
938 AD,,"Using sharpened iron stakes hidden underwater, this country entrapped a much larger navy in a 938 battle, ending nearly a millennium of domination by its northern neighbor."
,,
940 MeV,,"Certain objects composed of these particles obey the Tolman-Oppeheimer-Volkov limit, whose antiparticle having a mass of 940 MeV was discovered by Bruce Cork."
,,
941 AD,,"Following the death of his father, Hasan al-Askari, when he was four, a man underwent a “minor” period of having this status, followed by a “major” period that started in 941 AD and continues to this day."
,,
942 kilojoules,,"This compound has a bond-dissociation energy of 942 kilojoules per mole, and is also broken down using an iron catalyst in the Haber (“HAY-ber”) process, which produces two molecules of ammonia."
,,
943 CE,,"Currently lead jointly by a governor and a Protos, this polity’s capital, Karyes, was first documented on a 943 CE map as being home to an administration known as the Big Central Assembly."
,,
948 CE,,"A legend holds that St. Blaise appeared to a local priest in a dream here, and stopped a siege of this city in 948 CE."
,,
950 years,,"This work’s commissioner is seen “holding a club, giving strength to the boys.” In early 2018, Emmanuel Macron announced that France would be loaning this (*) Bishop-of-Odo-commissioned work to the British Museum; the first time it will be leaving France in 950 years."
,,
951 Gaspra,,notes that a spacecraft named for this scientist observed signs “strongly suggestive of life on Earth.” That spacecraft named for this scientist was troubled by the failed deployment of a high-gain antenna and passed 951 Gaspra in the first-ever asteroid flyby.
,,
954 AD,,An earlier Scandinavian invader of England was this Norse king who twice occupied the throne of Northumberland before his 954 death at Stainmore at the hands of Eadred.
,,
955 AD,,The second book of Widukind of Corvey’s Deeds of the Saxons concerns a ruler of this name who names a post-Carolingian cultural renaissance and executed the horka Bulcsú after a 955 battle.
,,
957 years,,"Abu Hurira narrates a Hadith in Bukhari 543 stating that this figure was 60 cubits tall, and this man spent 957 years on (*) Earth and 43 years in heaven."
,,
959 cells,,This nematode also has 959 cells in the adult hermaphrodite.
,,
960 followers,,Two women who escaped from her related the details about the death of the 960 followers of Eleazar ben Yair to Josephus.
,,
962 members,,Public awareness of this institution grew after a list of 962 members were found during a 1981 police raid on a villa.
,,
963 AD,,Otto was so badass that he basically picked his own popes; in 963 he deposed one pope and set up another in his place.
,,
964 AD,,Andromeda was first described in a 964 book written by a Persian author in this language.
,,
965 AD,,"Canute hailed from this Viking country, which was Christianized in 965 by Harald Bluetooth and has modern-day capital at Copenhagen."
,,
969 Movement,,The Panglong Conference tried to accommodate religious minorities in this site of the two most recent Buddhist Councils but did not end tensions caused by nationalism based in the Buddhism of the Bamar people and drawn on by the 969 Movement.
,,
970 AD,,A dancing elephant was allegedly part of the loot taken from this city when it was captured in 970 from the Karakhanids.
,,
972 exercises,,"A composer from this country wrote the method book A Complete Course for Teaching the Pianoforte, whose first of three volumes contains 972 exercises emphasizing musicality over theory and technique."
,,
974 poetic hymns,,Nanak’s words are recorded in 974 poetic hymns in this holy text of Sikhism.
,,
977 CE,,This dynasty had been founded by Sabuktigin in modern-day Afghanistan around 977 CE.
,,
978 miles,,"It’s a scant 978 miles, mostly on Highway 77 and Interstate 55, from Monica to Marks, which is located near Clarksdale in this state."
,,
981 miles,,"Flowing 981 miles from western Pennsylvania to its mouth in Cairo, Illinois, for 10 points, identify this river that forms the northern border of Kentucky and West Virginia and the southern border of its namesake state."
,,
983 AD,,The process of Ostsiedlung (“OST-seed-lung”) was halted following a 983 uprising of these people against Otto II.
,,
986 AD,,"Following Otto II’s defeat at the Battle of Stilo in Calabria, the Obotrites under Mstivoj launched a 986 uprising against the Empire aimed at overthrowing the imperial ‘marks’ in the territory of these people, who are also called the Lutici."
,,
987 documents,,"The Essenes are far and away best known as the compilers and authors of this set of 987 documents, which were discovered by chance in 1946 by Bedouin shepherds in the caves around Qumran."
,,
988 AD,,"A mass baptism in the Dnieper (d’NEE-pur) River followed, for 10 points, what 988 event in which Vladimir the Great converted to the Eastern Orthodox form of a non-pagan religion?"
,,
990 years,,"According to legend, this text was written by somebody who was born old and lived for 990 years."
,,
991 AD,,"For 10 points, an Old English poem is titled for what real-life 991 battle between the Anglo-Saxons and the Vikings?"
,,
992 inverse centimeters,,This technique gives a characteristic reading for benzene at 992 inverse centimeters.
,,
996 others,,"The depressed floor that forms this work’s center consists of shiny white porcelain with inscriptions naming Aspasia, Nepthys, Sofonisba Anguissola, and 996 others."
,,
999 maxims,,"This religious organization’s founder collected 999 maxims introduced as “things that I whisper in your ear, as a friend, as a brother, as a father” in a book titled The Way."
